"","loc","time_base","conf","died","recov","growth_con_1","growth_con_5","timenorm","timenorm_num","active"
"333","Spain",2020-02-15,2,0,2,0,1,-16,-16,0
"334","Spain",2020-02-16,2,0,2,0,1,-15,-15,0
"335","Spain",2020-02-17,2,0,2,0,1,-14,-14,0
"336","Spain",2020-02-18,2,0,2,0,1,-13,-13,0
"337","Spain",2020-02-19,2,0,2,0,1,-12,-12,0
"338","Spain",2020-02-20,2,0,2,0,1,-11,-11,0
"339","Spain",2020-02-21,2,0,2,0,1,-10,-10,0
"340","Spain",2020-02-22,2,0,2,0,1,-9,-9,0
"341","Spain",2020-02-23,2,0,2,0,1,-8,-8,0
"342","Spain",2020-02-24,2,0,2,0,1,-7,-7,0
"343","Spain",2020-02-25,6,0,2,2,1.24573093961552,-6,-6,4
"344","Spain",2020-02-26,13,0,2,1.16666666666667,1.454061151101,-5,-5,11
"345","Spain",2020-02-27,15,0,2,0.153846153846154,1.49627786973884,-4,-4,13
"346","Spain",2020-02-28,32,0,2,1.13333333333333,1.74110112659225,-3,-3,30
"347","Spain",2020-02-29,45,0,2,0.40625,1.86395963659568,-2,-2,43
"348","Spain",2020-03-01,84,0,2,0.866666666666667,1.69521820307244,-1,-1,82
"349","Spain",2020-03-02,120,0,2,0.428571428571429,1.55972336758245,0,0,118
"350","Spain",2020-03-03,165,1,2,0.375,1.61539426620218,1,1,162
"351","Spain",2020-03-04,222,2,2,0.345454545454545,1.47312838982105,2,2,218
"352","Spain",2020-03-05,259,3,2,0.166666666666667,1.41911454092166,3,3,254
"353","Spain",2020-03-06,400,5,2,0.544401544401544,1.36633168936047,4,4,393
"354","Spain",2020-03-07,500,10,30,0.25,1.33032499713099,5,5,460
"355","Spain",2020-03-08,673,17,30,0.346,1.32466549524765,6,6,626
"356","Spain",2020-03-09,1073,28,32,0.594353640416048,1.37040630950593,7,7,1013
"357","Spain",2020-03-10,1695,35,32,0.579683131407269,1.45604228554545,8,8,1628
"358","Spain",2020-03-11,2277,54,183,0.343362831858407,1.41599137449006,9,9,2040
"359","Spain",2020-03-12,2277,55,183,0,1.3541868906747,10,10,2039
"360","Spain",2020-03-13,5232,133,193,1.29776021080369,1.50705996932571,11,11,4906
"361","Spain",2020-03-14,6391,195,517,0.221521406727829,1.42887362262248,12,12,5679
"362","Spain",2020-03-15,7798,289,517,0.220153340635268,1.35694643903608,13,13,6992
"363","Spain",2020-03-16,9942,342,530,0.274942292895614,1.34283343344314,14,14,9070
"364","Spain",2020-03-17,11748,533,1028,0.181653590826795,1.38841782751125,15,15,10187
"365","Spain",2020-03-18,13910,623,1081,0.184031324480763,1.2159952513008,16,16,12206
"366","Spain",2020-03-19,17963,830,1107,0.29137311286844,1.22959477910669,17,17,16026
"367","Spain",2020-03-20,20410,1043,1588,0.136224461392863,1.21219351076799,18,18,17779
"368","Spain",2020-03-21,25374,1375,2125,0.243214110730034,1.20609921652026,19,19,21874
"369","Spain",2020-03-22,28768,1772,2575,0.133758965870576,1.19615964491465,20,20,24421
"370","Spain",2020-03-23,35136,2311,2575,0.221357063403782,1.20360792238196,21,21,30250
"371","Spain",2020-03-24,39885,2808,3794,0.135160519125683,1.17296794896823,22,22,33283
"372","Spain",2020-03-25,49515,3647,5367,0.241444151936818,1.19392969989875,23,23,40501
"373","Spain",2020-03-26,57786,4365,7015,0.167040290820963,1.17892652613991,24,24,46406
"374","Spain",2020-03-27,65719,5138,9357,0.137282386737272,1.17965837487068,25,25,51224
"375","Spain",2020-03-28,73235,5982,12285,0.114365708546996,1.1582259031629,26,26,54968
"376","Spain",2020-03-29,80110,6803,14709,0.0938758790195945,1.14967589862616,27,27,58598
"377","Spain",2020-03-30,87956,7716,16780,0.0979403320434403,1.12177494936452,28,28,63460
"378","Spain",2020-03-31,95923,8464,19259,0.0905793805993906,1.10667480804164,29,29,68200
"379","Spain",2020-04-01,104118,9387,22647,0.0854331078052188,1.09639481779406,30,30,72084
"380","Spain",2020-04-02,112065,10348,26743,0.0763268599089495,1.08880538947535,31,31,74974
"381","Spain",2020-04-03,119199,11198,30513,0.0636594833355642,1.08272253521316,32,32,77488
"382","Spain",2020-04-04,126168,11947,34219,0.0584652555810032,1.07482250094841,33,33,80002
"383","Spain",2020-04-05,131646,12641,38080,0.0434182994103101,1.06536146264132,34,34,80925
"384","Spain",2020-04-06,136675,13341,40437,0.0382009328046428,1.0559239806679,35,35,82897
"385","Spain",2020-04-07,141942,14045,43208,0.0385366745930126,1.04840283089914,36,36,84689
"386","United Kingdom_global",2020-01-22,0,0,0,NA,NA,-43,-43,0
"387","United Kingdom_global",2020-01-23,0,0,0,NA,NA,-42,-42,0
"388","United Kingdom_global",2020-01-24,0,0,0,NA,NA,-41,-41,0
"389","United Kingdom_global",2020-01-25,0,0,0,NA,NA,-40,-40,0
"390","United Kingdom_global",2020-01-26,0,0,0,NA,NA,-39,-39,0
"391","United Kingdom_global",2020-01-27,0,0,0,NA,NA,-38,-38,0
"392","United Kingdom_global",2020-01-28,0,0,0,NA,NA,-37,-37,0
"393","United Kingdom_global",2020-01-29,0,0,0,NA,NA,-36,-36,0
"394","United Kingdom_global",2020-01-30,0,0,0,NA,NA,-35,-35,0
"395","United Kingdom_global",2020-01-31,2,0,0,NA,NA,-34,-34,2
"396","United Kingdom_global",2020-02-01,2,0,0,0,NA,-33,-33,2
"397","United Kingdom_global",2020-02-02,2,0,0,0,NA,-32,-32,2
"398","United Kingdom_global",2020-02-03,2,0,0,0,NA,-31,-31,2
"399","United Kingdom_global",2020-02-04,2,0,0,0,NA,-30,-30,2
"400","United Kingdom_global",2020-02-05,2,0,0,0,1,-29,-29,2
"401","United Kingdom_global",2020-02-06,2,0,0,0,1,-28,-28,2
"402","United Kingdom_global",2020-02-07,3,0,0,0.5,1.0844717711977,-27,-27,3
"403","United Kingdom_global",2020-02-08,3,0,0,0,1.0844717711977,-26,-26,3
"404","United Kingdom_global",2020-02-09,3,0,0,0,1.0844717711977,-25,-25,3
"405","United Kingdom_global",2020-02-10,8,0,0,1.66666666666667,1.31950791077289,-24,-24,8
"406","United Kingdom_global",2020-02-11,8,0,0,0,1.31950791077289,-23,-23,8
"407","United Kingdom_global",2020-02-12,9,0,1,0.125,1.24573093961552,-22,-22,8
"408","United Kingdom_global",2020-02-13,9,0,1,0,1.24573093961552,-21,-21,8
"409","United Kingdom_global",2020-02-14,9,0,1,0,1.24573093961552,-20,-20,8
"410","United Kingdom_global",2020-02-15,9,0,1,0,1.02383625553961,-19,-19,8
"411","United Kingdom_global",2020-02-16,9,0,8,0,1.02383625553961,-18,-18,1
"412","United Kingdom_global",2020-02-17,9,0,8,0,1,-17,-17,1
"413","United Kingdom_global",2020-02-18,9,0,8,0,1,-16,-16,1
"414","United Kingdom_global",2020-02-19,9,0,8,0,1,-15,-15,1
"415","United Kingdom_global",2020-02-20,9,0,8,0,1,-14,-14,1
"416","United Kingdom_global",2020-02-21,9,0,8,0,1,-13,-13,1
"417","United Kingdom_global",2020-02-22,9,0,8,0,1,-12,-12,1
"418","United Kingdom_global",2020-02-23,9,0,8,0,1,-11,-11,1
"419","United Kingdom_global",2020-02-24,13,0,8,0.444444444444444,1.07631692251481,-10,-10,5
"420","United Kingdom_global",2020-02-25,13,0,8,0,1.07631692251481,-9,-9,5
"421","United Kingdom_global",2020-02-26,13,0,8,0,1.07631692251481,-8,-8,5
"422","United Kingdom_global",2020-02-27,15,0,8,0.153846153846154,1.10756634324829,-7,-7,7
"423","United Kingdom_global",2020-02-28,20,0,8,0.333333333333333,1.17316067631184,-6,-6,12
"424","United Kingdom_global",2020-02-29,23,0,8,0.15,1.12087426179583,-5,-5,15
"425","United Kingdom_global",2020-03-01,36,0,8,0.565217391304348,1.22594737959696,-4,-4,28
"426","United Kingdom_global",2020-03-02,40,0,8,0.111111111111111,1.25205477200706,-3,-3,32
"427","United Kingdom_global",2020-03-03,51,0,8,0.275,1.27730844458754,-2,-2,43
"428","United Kingdom_global",2020-03-04,86,0,8,0.686274509803922,1.3387321435504,-1,-1,78
"429","United Kingdom_global",2020-03-05,116,1,8,0.348837209302326,1.38212088839849,0,0,107
"430","United Kingdom_global",2020-03-06,164,2,8,0.413793103448276,1.35427939068273,1,1,154
"431","United Kingdom_global",2020-03-07,207,2,18,0.26219512195122,1.38925532730105,2,2,187
"432","United Kingdom_global",2020-03-08,274,3,18,0.323671497584541,1.39970359273817,3,3,253
"433","United Kingdom_global",2020-03-09,322,4,18,0.175182481751825,1.3021813891395,4,4,300
"434","United Kingdom_global",2020-03-10,384,6,19,0.192546583850932,1.27049993459236,5,5,359
"435","United Kingdom_global",2020-03-11,459,8,19,0.1953125,1.22855263432816,6,6,432
"436","United Kingdom_global",2020-03-12,459,8,19,0,1.17265016233416,7,7,432
"437","United Kingdom_global",2020-03-13,802,8,19,0.747276688453159,1.23960911526382,8,8,775
"438","United Kingdom_global",2020-03-14,1144,21,19,0.42643391521197,1.28858784541084,9,9,1104
"439","United Kingdom_global",2020-03-15,1145,21,19,0.000874125874125874,1.24421333737459,10,10,1105
"440","United Kingdom_global",2020-03-16,1551,56,21,0.354585152838428,1.27573309599234,11,11,1474
"441","United Kingdom_global",2020-03-17,1960,56,53,0.263700838168923,1.3368684594597,12,12,1851
"442","United Kingdom_global",2020-03-18,2642,72,67,0.347959183673469,1.26926320102739,13,13,2503
"443","United Kingdom_global",2020-03-19,2716,138,67,0.0280090840272521,1.18877796979812,14,14,2511
"444","United Kingdom_global",2020-03-20,4014,178,67,0.477908689248895,1.28515164450661,15,15,3769
"445","United Kingdom_global",2020-03-21,5067,234,67,0.262331838565022,1.26714939712946,16,16,4766
"446","United Kingdom_global",2020-03-22,5745,282,67,0.133806986382475,1.23995747864252,17,17,5396
"447","United Kingdom_global",2020-03-23,6726,336,67,0.170757180156658,1.20549332492931,18,18,6323
"448","United Kingdom_global",2020-03-24,8164,423,140,0.213797204876598,1.24621979719355,19,19,7601
"449","United Kingdom_global",2020-03-25,9640,466,140,0.180793728564429,1.19151614981126,20,20,9034
"450","United Kingdom_global",2020-03-26,11812,580,150,0.225311203319502,1.18444393048581,21,21,11082
"451","United Kingdom_global",2020-03-27,14745,761,151,0.248306806637318,1.20745498481492,22,22,13833
"452","United Kingdom_global",2020-03-28,17312,1021,151,0.174092912851814,1.20814226047076,23,23,16140
"453","United Kingdom_global",2020-03-29,19780,1231,151,0.142560073937153,1.19361607286565,24,24,18398
"454","United Kingdom_global",2020-03-30,22453,1411,171,0.135136501516684,1.18423929746454,25,25,20871
"455","United Kingdom_global",2020-03-31,25481,1793,179,0.134859484256001,1.16621495392637,26,26,23509
"456","United Kingdom_global",2020-04-01,29865,2357,179,0.172049762568188,1.15160501756383,27,27,27329
"457","United Kingdom_global",2020-04-02,34173,2926,192,0.144249121044701,1.1456901324342,28,28,31055
"458","United Kingdom_global",2020-04-03,38689,3611,208,0.132151113452141,1.14359498838566,29,29,34870
"459","United Kingdom_global",2020-04-04,42477,4320,215,0.0979089663728708,1.13599361931633,30,30,37942
"460","United Kingdom_global",2020-04-05,48436,4943,229,0.140287685100172,1.13707827119264,31,31,43264
"461","United Kingdom_global",2020-04-06,52279,5385,287,0.0793418118754645,1.11849217609191,32,32,46607
"462","United Kingdom_global",2020-04-07,55949,6171,325,0.0702002716195796,1.10362579940296,33,33,49453
